Code EAN article;Code interne;Libell‚ long article;Code rayon;Code famille;Code sous-famille;Code marque;Code du fournisseur;R‚f‚rence fournisseur;Code TVA;Prix d?achat ht brut;Taux de remise;Frais montant;Frais taux;Prix de vente ttc;Unit‚ de mesure;Coefficient unit‚ de mesure;Conditionnement achat;R‚appro mini;R‚appro d‚lai;Article pesable?;Tarif1 ttc supl;Tarif2 ttc supl;Tarif3 ttc supl;Tarif4 ttc supl;Libell‚ court (caisse);Article bloqu‚ en vente;Article bloqu‚ en achat;Promo du;Promo au;Prix promo ht;Prix promo ttc
3524130000000    ;562988;OLIVE CRETOISE 110G CROC FRAIS;56;640;33;MN;4;0;2;1.98;;;;2.61;Kg;0.11;8;;;0;;;;;OLIVE CRETOISE 110G CROC FRAIS;;0;;;;
3760040000000    ;240370;GAMBAS CREVETTE TROPICALE 110G;24;815;4;MN;4;0;2;4.49;;;;5.29;Kg;0.11;6;;;0;;;;;GAMBAS CREVETTE TROPICALE 110G;;0;;;;
5854    ;560097;IGNAME COUSCOUCHE CARAIBES    ;56;640;32;MN;2;0;2;3.73;;;;4.45;Kg;1;17;;;1;;;;;IGNAME COUSCOUCHE CARAIBES    ;;1;;;;
3181230000000    ;272293;L'AUTHENTIQUE PUR BF 8X125G   ;27;750;3;MN;3;0;2;10.91;;;;14.35;Kg;1;6;;;0;;;;;L'AUTHENTIQUE PUR BF 8X125G   ;;0;;;;
3614610000000    ;322950;4 CRAYONS GRAPHITE HB BOUT    ;32;400;1;CR;90090;        ;3;0.29;;;;0.5;Unit‚;1;1;;;0;;;;;4 CRAYONS GRAPHITE HB BOUT    ;;0;;;;
2910050000000    ;510054;ST NECTAIRE LAITIER CANTOREL  ;51;690;4;MN;4;0;2;13.06;;;;19.85;Kg;1;4;;;1;;;;;ST NECTAIRE LAITIER CANTOREL  ;;1;;;;
7899670000000    ;450582;SANDALIA DUPE  CORES          ;45;530;4;MN;18028;0;3;5.3;;;;9.65;Unit‚;1;1;;;0;;;;;SANDALIA DUPE  CORES          ;;0;;;;
3660500000000    ;318964;CURE DENTS LOT DE 4 X100      ;31;361;1;MN;20182;0;3;1.9;;;;0;Unit‚;1;1;;;0;;;;;CURE DENTS LOT DE 4 X100      ;;0;;;;
3610340000000    ;135092;DL/AU NATUREL CREME COIF 250ML;12;280;6;MN;140;0;3;4.51;;;;5.95;L;0.25;6;;;0;;;;;DL/AU NATUREL CREME COIF 250ML;;0;;;;
3560070000000    ;280442;6 CONES VANILLE 720ML CRF     ;28;755;2;CR;3;0;2;1.63;;;;2.49;L;0.72;6;;;0;;;;;6 CONES VANILLE 720ML CRF     ;;1;;;;
3369620000000    ;272858;QUEUE CREV.CRUE DEC 16/20 800G;27;750;4;MN;3;0;2;14.27;;;;18.75;Kg;0.8;10;;;0;;;;;QUEUE CREV.CRUE DEC 16/20 800G;;0;;;;
9504000000000    ;272858;QUEUE CREV.CRUE DEC 16/20 800G;27;750;4;MN;3;0;2;14.27;;;;18.75;Kg;0.8;10;;;0;;;;;QUEUE CREV.CRUE DEC 16/20 800G;;0;;;;
3600540000000    ;136150;UDX AP SHP COCO MILK 200ML    ;12;280;2;MN;140;0;3;3.41;;;;4.49;L;0.2;12;;;0;;;;;UDX AP SHP COCO MILK 200ML    ;;0;;;;
3356650000000    ;272909;3 TOURNEDOS MAGRET&F/GRAS 270G;27;750;3;MN;3;0;2;9.22;;;;12.45;Kg;0.27;12;;;0;;;;;3 TOURNEDOS MAGRET&F/GRAS 270G;;0;;;;
3560070000000    ;135748;LESS POUDRE 2,750K CRF        ;12;315;2;CR;2;0;3;5.23;;;;7.85;Kg;2.75;4;;;0;;;;;LESS POUDRE 2,750K CRF        ;;0;;;;
3780310000000    ;333583;CUISINE ACTUELLE HS           ;33;930;1;MN;20956;0;1;3.825;;;;4.5;Unit‚;1;1;;;0;;;;;CUISINE ACTUELLE HS           ;;0;;;;
8712000000000    ;112686;BIERE HEINEKEN BTLE 6X25CL    ;11;240;3;MN;2;0;3;5.03;;;;7.8;L;1.5;1;;;0;;;;;BIERE HEINEKEN BTLE 6X25CL    ;;1;;;;
3178040000000    ;135722;COF EDT+DEO+CR SPORT 225ML    ;12;285;7;MN;80;0;3;13.55;;;;18.9;L;0.225;6;;;0;;;;;COF EDT+DEO+CR SPORT 225ML    ;;1;;;;
8435340000000    ;401655;SERVIETTE MINIONS SURF306875  ;40;535;4;MN;20003;0;3;9.27;;;;15.49;Unit‚;1;1;;;0;;;;;SERVIETTE MINIONS SURF306875  ;;0;;;;
3336370000000    ;581733;TABOULE MOULE CREVET.PROV.250G;58;675;5;MN;4;0;2;5.97;;;;6.95;Kg;0.25;4;;;0;;;;;TABOULE MOULE CREVET.PROV.250G;;0;;;;
3253950000000    ;114169;CHAMP DEMOIS SWEET EX/DRY 75CL;11;215;1;MN;20131;0;3;27;;;;34.5;L;0.75;6;;;0;;;;;CHAMP DEMOIS SWEET EX/DRY 75CL;;0;;;;
3560240000000    ;319812;CAISSETTE PAPIER MMX75        ;31;361;1;MN;8;0;3;1.27;;;;0;Unit‚;1;1;;;0;;;;;CAISSETTE PAPIER MMX75        ;;0;;;;
7638900000000    ;370791;CARSCENTS NEWPORT CAR X1      ;37;446;1;MN;20374;0;3;3.35;;;;5.59;Unit‚;1;72;;;0;;;;;CARSCENTS NEWPORT CAR X1      ;;1;;;;
3780270000000    ;333457;TL 7 JEUX                   ;33;930;1;MN;20956;0;1;2.98;;;;3.4;Unit‚;1;1;;;0;;;;;TL 7 JEUX                   ;;0;;;;
5602030000000    ;310688;TASSE 43CL                    ;31;375;1;MS;90090;0;3;1.74;;;;2.7;Unit‚;1;1;;;0;;;;;TASSE 43CL                    ;;0;;;;
4005900000000    ;136789;NIV ATO FEM DRY CONF  X2 200ML;12;285;5;MN;80;0;3;5.2;;;;7.45;L;0.4;6;;;0;;;;;NIV ATO FEM DRY CONF  X2 200ML;;0;;;;
8433770000000    ;310721;COUVERCLE POELE VERR/INOX 28CM;31;360;1;MN;10136;0;3;6.39;;;;0;Unit‚;1;1;;;0;;;;;COUVERCLE POELE VERR/INOX 28CM;;0;;;;
               ;333882;CROISS SUPER GRAND FORMAT    ;33;930;1;MN;20956;0;1;5.1;;;;6;Unit‚;1;1;;;0;;;;;CROISS SUPER GRAND FORMAT    ;;0;;;;
4560070000000    ;580744;PATE FEUILLETE BIO 230G CRF   ;58;855;2;CR;4;0;2;3.22;;;;3.7;Kg;0.23;6;;;0;;;;;PATE FEUILLETE BIO 230G CRF   ;;0;;;;
3614610000000    ;401808;COUETTE 240X220 IMPR ANTHRA I5;40;535;1;CR;90090;0;3;16.26;;;;30.89;Unit‚;1;1;;;0;;;;;COUETTE 240X220 IMPR ANTHRA I5;;0;;;;
7610040000000    ;153133;CHOCO NOIR 63% PATIS 200G VILL;14;40;1;MN;485;0;2;2.8;;;;3.7;Kg;0.2;12;;;0;;;;;CHOCO NOIR 63% PATIS 200G VILL;;0;;;;
8714790000000    ;123937;AJAX FETE FLR PRINT VERT 1.25L;12;320;5;MN;20374;0;3;2.6;;;;3.45;L;1.25;12;;;0;;;;;AJAX FETE FLR PRINT VERT 1.25L;;1;;;;
3760070000000    ;560423;HARICOTS LINGOTS BLANCS 500G  ;56;640;35;MN;90002;0;2;2.43;;;;3.79;Kg;0.5;1;;;0;;;;;HARICOTS LINGOTS BLANCS 500G  ;;0;;;;
3560240000000    ;310468;VERRE X3 SECRET GOURMAND      ;31;375;1;MN;8;0;3;2.45;;;;3.5;Unit‚;1;12;;;0;;;;;VERRE X3 SECRET GOURMAND      ;;0;;;;
3781650000000    ;333941;GH MELES GEANTS               ;33;930;1;MN;20956;0;1;4.3;;;;0;Unit‚;1;1;;;0;;;;;GH MELES GEANTS               ;;0;;;;
7613040000000    ;159838;LT CONC SUCRE ECR SS/LACT 387G;14;60;1;MN;395;0;2;2.08;;;;2.45;Kg;0.387;6;;;0;;;;;LT CONC SUCRE ECR SS/LACT 387G;;0;;;;
3245410000000    ;210687;LIEGEOIS CAFE CRF 8X100G      ;21;826;2;CR;4;0;2;2.49;;;;3.75;Kg;0.8;6;;;0;;;;;LIEGEOIS CAFE CRF 8X100G      ;;0;;;;
3700730000000    ;383559;LUNETTE ABYSSES               ;38;430;1;MN;20714;0;3;2.4;;;;0;Unit‚;1;1;;;0;;;;;LUNETTE ABYSSES               ;;0;;;;
3256390000000    ;311459;BOL GRES SCRIPT               ;31;375;1;  ;90090;0;3;2.57;;;;4.45;Unit‚;1;1;;;0;;;;;BOL GRES SCRIPT               ;;0;;;;
4047440000000    ;830275;CABLE COAX 90DB HAMA 122432   ;83;952;2;MN;570;0;3;6.56;;;;9.45;Unit‚;1;1;;;0;;;;;CABLE COAX 90DB HAMA 122432   ;;0;;;;
5000200000000    ;137728;SENSE&SPRAY GLADE POM/CAN 18ML;12;320;6;MN;8;0;3;4;;;;0;L;0.018;1;;;0;;;;;SENSE&SPRAY GLADE POM/CAN 18ML;;0;;;;
3781600000000    ;334517;COLORIAGE MYSTERE             ;33;930;1;MN;20956;0;1;4.91;;;;5.6;Unit‚;1;1;;;0;;;;;COLORIAGE MYSTERE             ;;0;;;;
               ;159768;AROME VANILL 60ML LA PATELIERE;14;55;4;MN;90019;0;2;0.8;;;;0;L;0.06;1;;;0;;;;;AROME VANILL 60ML LA PATELIERE;;0;;;;
8718110000000    ;132306;AXE INSTINCT DRY 150ML        ;12;285;5;MN;2;0;3;2.6;;;;5.06;L;0.15;12;;;0;;;;;AXE INSTINCT DRY 150ML        ;;0;;;;
3616180000000    ;318152;PINCE A SACHETS X30           ;31;361;1;MN;90090;0;3;1.36;;;;2.25;Unit‚;1;1;;;0;;;;;PINCE A SACHETS X30           ;;0;;;;
3043930000000    ;141666;LAIT POUDRE ENT 900G F-LAIT   ;14;60;2;MN;90019;0;2;9.79;;;;12.25;Kg;0.9;6;;;0;;;;;LAIT POUDRE ENT 900G F-LAIT   ;;0;;;;
2900170000000    ;500165;TER.DE LAPIN ANCIENNE LCBI 2K5;50;670;5;MN;4;0;2;15.03;;;;21.5;Kg;1;3;;;1;;;;;TER.DE LAPIN ANCIENNE LCBI 2K5;;0;;;;
3168930000000    ;160896;QUAKER CRUESLI 3 CHOCOLAT 500G;14;30;2;MN;480;0;2;4;;;;0;Kg;0.5;6;;;0;;;;;QUAKER CRUESLI 3 CHOCOLAT 500G;;0;;;;
3615010000000    ;318138;MUG 30 CL EMBOSSE BLEU ASSORTI;31;361;1;MN;90090;0;3;1.68;;;;2.9;Unit‚;1;1;;;0;;;;;MUG 30 CL EMBOSSE BLEU ASSORTI;;0;;;;
3270240000000    ;323738;OEILLETS BOITE 200PVC         ;32;400;4;MN;6026;0;3;0.99;;;;0;Unit‚;1;10;;;0;;;;;OEILLETS BOITE 200PVC         ;;0;;;;
3578600000000    ;161787;COCOLAMELLE CARAMELISEES 100G ;14;46;4;MN;20794;0;3;2.04;;;;0;Kg;0.1;10;;;0;;;;;COCOLAMELLE CARAMELISEES 100G ;;0;;;;
3288130000000    ;161670;BBBIO GDE POM/PATA/DOUCE 4X90G;14;155;1;MN;220;0;2;3.18;;;;4.29;Kg;0.16;6;;;0;;;;;BBBIO GDE POM/PATA/DOUCE 4X90G;;0;;;;
3780870000000    ;335504;PEPPA PIG HS                  ;33;930;1;MN;20956;0;1;6.1;;;;6.95;Unit‚;1;1;;;0;;;;;PEPPA PIG HS                  ;;0;;;;
               ;335521;MOTS MELES DETENTE POCHE      ;33;930;1;MN;20956;0;1;2.975;;;;3.5;Unit‚;1;1;;;0;;;;;MOTS MELES DETENTE POCHE      ;;0;;;;
3274660000000    ;281396;NSTL VANILLE BROWNIE 540G     ;28;755;1;MN;20251;0;2;6.95;;;;8.95;Kg;0.54;24;;;0;;;;;NSTL VANILLE BROWNIE 540G     ;;0;;;;
8008850000000    ;161480;MALTAGLIATI TORSADE 1KG       ;14;75;1;MN;8;0;2;1.43;;;;0;Kg;1;12;;;0;;;;;MALTAGLIATI TORSADE 1KG       ;;0;;;;
9318    ;560056;POMME CANNELLE GPE            ;56;645;14;MN;11025;0;2;1.5;;;;5;Kg;1;1;;;1;;;;;POMME CANNELLE GPE            ;;0;;;;
8411110000000    ;139032;EDT PJ MASKS 30ML             ;12;285;7;MN;20058;0;3;6.11;;;;8.75;Unit‚;1;6;;;0;;;;;EDT PJ MASKS 30ML             ;;0;;;;
3288580000000    ;114675;APREMONT BLC LES ADRETS 75CL  ;11;205;3;MN;2;0;3;6.37;;;;9.25;L;0.75;1;;;0;;;;;APREMONT BLC LES ADRETS 75CL  ;;0;;;;
7638900000000    ;302645;PILE ENERG LITHIUM 3V-CR2025X2;30;396;1;MN;20167;0;3;0;;;;3.79;Unit‚;1;10;;;0;;;;;PILE ENERG LITHIUM 3V-CR2025X2;;0;;;;
265237000000    ;561275;TOMATE HEATM LOCAL            ;56;640;25;MN;20559;0;2;3.5;;;;4.45;Kg;1;1;;;1;;;;;TOMATE HEATM LOCAL            ;;0;;;;
3614610000000    ;401889;OR TEX 95 MOELLEUX 65X65      ;40;535;7;  ;90090;0;3;7.33;;;;12.45;Unit‚;1;10;;;0;;;;;OR TEX 95 MOELLEUX 65X65      ;;0;;;;
8050540000000    ;710494;MARQUE PLACE ETOILE           ;31;377;6;MN;430;0;3;1.08;;;;0;Unit‚;1;4;;;0;;;;;MARQUE PLACE ETOILE           ;;0;;;;
3421560000000    ;162322;PT DEJ SARRASIN NOISETTES 150G;14;155;1;MN;485;0;2;3.24;;;;4.25;Kg;0.15;8;;;0;;;;;PT DEJ SARRASIN NOISETTES 150G;;0;;;;
8711330000000    ;281403;CARTE OR 900ML CHOCOLAT NOIR  ;28;755;1;MN;20973;0;2;4.15;;;;5.49;L;0.9;1;;;0;;;;;CARTE OR 900ML CHOCOLAT NOIR  ;;0;;;;
3701080000000    ;162211;BRETZELS ROYALES EPE SESAME   ;14;155;1;MN;20659;0;2;2.35;;;;3.29;Kg;0.125;12;;;0;;;;;BRETZELS ROYALES EPE SESAME   ;;0;;;;
3700150000000    ;710175;GANT VINYLE NON POUDRE M X100 ;31;364;4;MN;3024;0;3;7.49;;;;0;Unit‚;1;1;;;0;;;;;GANT VINYLE NON POUDRE M X100 ;;0;;;;
8711000000000    ;162576;JV VELOUS NOIR MOULU 250G     ;14;15;2;MN;90019;0;2;4.65;;;;6.3;Kg;0.25;12;;;0;;;;;JV VELOUS NOIR MOULU 250G     ;;0;;;;
7751760000000    ;273595;EPICES A ROUSSIR 500G PEROU   ;27;750;2;MN;3;0;2;2.18;;;;3.05;Kg;0.5;24;;;0;;;;;EPICES A ROUSSIR 500G PEROU   ;;0;;;;
843632000000    ;139236;ELASTIQUE ASSORTIS X300       ;12;280;8;MN;90;0;3;0.53;;;;0;Unit‚;1;12;;;0;;;;;ELASTIQUE ASSORTIS X300       ;;0;;;;
3041090000000    ;156477;BDIFRT 100GX4 FUITS RGES      ;14;150;2;MN;20312;0;2;2.16;;;;2.75;L;0.25;12;;;0;;;;;BDIFRT 100GX4 FUITS RGES      ;;0;;;;
3173280000000    ;150984;CHOCOLAT LAIT TAB 100G        ;14;50;2;MN;400;0;3;0.9;;;;1.29;Kg;0.1;30;;;0;;;;;CHOCOLAT LAIT TAB 100G        ;;1;;;;
3059940000000    ;120988;GEL ECLAT&BLANCHEUR HARPIC    ;12;320;4;MN;570;0;3;2.1;;;;2.65;L;0.75;12;;;0;;;;;GEL ECLAT&BLANCHEUR HARPIC    ;;0;;;;
3059950000000    ;121055;CRYSTAL AIR GEL AIRWICK FLEUR ;12;320;4;MN;570;0;3;3.51;;;;4.49;L;0.088;6;;;0;;;;;CRYSTAL AIR GEL AIRWICK FLEUR ;;0;;;;
3257650000000    ;115480;BJLAIS NVX RGE BOUCHACOUR 75CL;11;205;1;MN;515;0;3;4.1;;;;8.15;Unit‚;1;6;;;0;;;;;BJLAIS NVX RGE BOUCHACOUR 75CL;;1;;;;
3415580000000    ;280151;GLACE HD MACADAMIA 460ML      ;28;755;2;MN;20251;0;2;5.1;;;;6.85;L;0.46;8;;;0;;;;;GLACE HD MACADAMIA 460ML      ;;0;;;;
3415580000000    ;280151;GLACE HD MACADAMIA 460ML      ;28;755;2;MN;20251;0;2;5.1;;;;6.85;L;0.46;8;;;0;;;;;GLACE HD MACADAMIA 460ML      ;;0;;;;
3045470000000    ;141735;BISCUIT PALMIERS 100G POULT   ;14;10;3;PP;485;0;2;0.91;;;;1.25;Kg;0.1;24;;;0;;;;;BISCUIT PALMIERS 100G POULT   ;;1;;;;
3560070000000    ;144492;CHOCOLAT NOIR ECL/FEV CRF 100G;14;40;1;CR;2;0;2;0.75;;;;1.39;Kg;0.1;30;;;0;;;;;CHOCOLAT NOIR ECL/FEV CRF 100G;;0;;;;
3390510000000    ;390154;BROSSE ADHESIVE CRF           ;31;364;1;CR;90090;        ;3;1.49;;;;2.69;Unit‚;1;12;;;0;;;;;BROSSE ADHESIVE CRF           ;;0;;;;
3035270000000    ;320434;FLAC COLLE LIQ TRANSP 40 ML   ;32;403;3;  ;90090;0;3;1.494;;;;2.8;Unit‚;1;25;;;0;;;;;FLAC COLLE LIQ TRANSP 40 ML   ;;0;;;;
3523680000000    ;144269;HUILE OLIVE CRF 1L            ;14;105;4;CR;2;0;2;4.44;;;;5.75;L;1;12;;;0;;;;;HUILE OLIVE CRF 1L            ;;0;;;;
2950010000000    ;260221;BS*BOEUF LOCAL GITE NOIX**    ;26;621;1;MS;24;0;2;5.8;;;;11.89;Kg;1;0;;;0;;;;;BS*BOEUF LOCAL GITE NOIX**    ;;0;;;;
2939260000000    ;500201;JAMBON DE DINDE S/SEL         ;50;670;3;MN;4;0;2;8.1;;;;13.5;Kg;1;1;;;1;;;;;JAMBON DE DINDE S/SEL         ;;0;;;;
4005900000000    ;128192;DEO FEMM BLACK&WHITE NIV 200ML;12;285;5;MN;160;0;3;3.65;;;;4.65;L;0.2;12;;;0;;;;;DEO FEMM BLACK&WHITE NIV 200ML;;1;;;;
3269870000000    ;146669;PRESTIGE CHIEN ADULT 15KG     ;14;160;2;MN;480;0;3;43.24;;;;62.55;Kg;15;3;;;0;;;;;PRESTIGE CHIEN ADULT 15KG     ;;0;;;;
3178050000000    ;142615;HUILE OLIVE PUGET 1L          ;14;105;4;MN;2;0;2;7.22;;;;11.35;L;1;12;;;0;;;;;HUILE OLIVE PUGET 1L          ;;1;;;;
3600520000000    ;128047;SHP ANTIPEL PHYTO CHX NORMAUX ;12;280;1;MN;140;0;3;3.93;;;;5.2;L;0.25;12;;;0;;;;;SHP ANTIPEL PHYTO CHX NORMAUX ;;0;;;;
3133200000000    ;121322;MOUCHOIR CLASSIC LOTUS 6X10   ;12;300;2;MN;560;0;3;1.43;;;;1.75;Unit‚;1;48;;;0;;;;;MOUCHOIR CLASSIC LOTUS 6X10   ;;0;;;;
5012830000000    ;350078;RECHAUD BLEUET 206            ;35;440;2;MN;20302;0;3;18.08;;;;27.12;Unit‚;1;10;;;0;;;;;RECHAUD BLEUET 206            ;;0;;;;
3270190000000    ;561649;LAITUE 200G CRF               ;56;640;33;CR;4;0;2;3.15;;;;3.73;Kg;0.2;12;;;0;;;;;LAITUE 200G CRF               ;;1;;;;
