Code EAN article;Code interne;Libell‚ long article;Code rayon;Code famille;Code sous-famille;Code marque;Code du fournisseur;R‚f‚rence fournisseur;Code TVA;Prix d?achat ht brut;Taux de remise;Frais montant;Frais taux;Prix de vente ttc;Unit‚ de mesure;Coefficient unit‚ de mesure;Conditionnement achat;R‚appro mini;R‚appro d‚lai;Article pesable?;Tarif1 ttc supl;Tarif2 ttc supl;Tarif3 ttc supl;Tarif4 ttc supl;Libell‚ court (caisse);Article bloqu‚ en vente;Article bloqu‚ en achat;Promo du;Promo au;Prix promo ht;Prix promo ttc
3412290000000    ;222113;MME LOIK AU BLEU 150G         ;22;795;9;MN;20769;0;2;2.54;;;;2.79;Kg;0.15;8;;;0;;;;;MME LOIK AU BLEU 150G         ;;1;;;;
3291330000000    ;281023;MIKO CLASSIC VANILLE 1L       ;28;755;3;MN;20973;0;2;3.6;;;;4.75;L;1;1;;;0;;;;;MIKO CLASSIC VANILLE 1L       ;;0;;;;
3228020000000    ;222165;CAMEMBERT A TART.135G PRSDT   ;22;795;1;MN;4;0;2;3.46;;;;4.3;Kg;0.135;6;;;0;;;;;CAMEMBERT A TART.135G PRSDT   ;;0;;;;
3181730000000    ;128299;DEO LAIT/LOTUS ALUN 200ML     ;12;285;5;MN;2;0;3;2.8;;;;4.15;L;0.2;6;;;0;;;;;DEO LAIT/LOTUS ALUN 200ML     ;;0;;;;
3262270000000    ;250075;PIGEON RAMIER PAC 225G        ;27;750;3;MN;3;0;2;3.24;;;;4.49;Kg;0.225;10;;;0;;;;;PIGEON RAMIER PAC 225G        ;;0;;;;
3484300000000    ;319451;BALAI COCO ZEBRE              ;31;364;1;MN;8;0;3;1.62;;;;0;Unit‚;1;1;;;0;;;;;BALAI COCO ZEBRE              ;;0;;;;
4012820000000    ;158632;THE VERT MATCHA ENERGY BIO 24G;14;155;1;MN;570;0;2;2.8;;;;3.45;Kg;0.024;12;;;0;;;;;THE VERT MATCHA ENERGY BIO 24G;;0;;;;
8000500000000    ;211980;KINDER PINGUI CACAO ETUI 8X30G;21;826;8;MN;4;0;2;1;;;;4.15;Kg;0.24;12;;;0;;;;;KINDER PINGUI CACAO ETUI 8X30G;;1;;;;
5411650000000    ;159255;CAFE EXPRESSO/CRE CAPSX10 CRF ;14;15;2;CR;2;0;2;1.71;;;;3.09;Unit‚;1;10;;;0;;;;;CAFE EXPRESSO/CRE CAPSX10 CRF ;;0;;;;
3250390000000    ;232544;JAMBON SEC ITALIE X6 100G     ;23;850;4;MN;8;0;2;1.67;;;;0;Kg;0.1;18;;;0;;;;;JAMBON SEC ITALIE X6 100G     ;;0;;;;
3781860000000    ;333992;SC SUDOKU INFERNO             ;33;930;1;  ;20956;0;1;5.44;;;;0;Unit‚;1;1;;;0;;;;;SC SUDOKU INFERNO             ;;0;;;;
7460180000000    ;137405;JAVEL SUPRA BLEACH 5.84L      ;12;320;12;MN;20383;0;3;3.91;;;;0;L;5.84;1;;;0;;;;;JAVEL SUPRA BLEACH 5.84L      ;;0;;;;
3560070000000    ;272967;PIZZA GEANTE ROYALE CRF 570G  ;27;750;1;CR;4;0;2;2.22;;;;3.15;Kg;0.57;8;;;0;;;;;PIZZA GEANTE ROYALE CRF 570G  ;;0;;;;
7460180000000    ;137162;LESSIVE VET DELICAT 3L        ;12;315;2;MN;20383;0;3;4.86;;;;6.85;L;3;6;;;0;;;;;LESSIVE VET DELICAT 3L        ;;0;;;;
3609230000000    ;800566;BATTEUR BHM120-13 BLUESKY     ;80;370;1;  ;2;0;3;9.6;;;;15.95;Unit‚;1;1;;;0;;;;;BATTEUR BHM120-13 BLUESKY     ;;0;;;;
287456000000    ;250429;6 CUISSE PLET JNE LBL AUV CRF ;25;835;1;CR;4;0;2;13.17;;;;16.25;Kg;1;4;;;1;;;;;6 CUISSE PLET JNE LBL AUV CRF ;;0;;;;
3560070000000    ;159392;CROQ CHAT BF/FOI/LEG 2KG CRF  ;14;160;4;CR;2;0;3;2.49;;;;3.85;Kg;2;6;;;0;;;;;CROQ CHAT BF/FOI/LEG 2KG CRF  ;;0;;;;
3130630000000    ;322732;PROTEGE DOC  30 POCH          ;32;400;1;MN;13046;0;3;1.93;;;;2.99;Unit‚;1;1;;;0;;;;;PROTEGE DOC  30 POCH          ;;0;;;;
3266980000000    ;250475;ESCALOPE FINE DE DDE 240G LOUE;25;836;3;MN;4;0;2;5.35;;;;6.2;Kg;0.24;6;;;0;;;;;ESCALOPE FINE DE DDE 240G LOUE;;0;;;;
3451790000000    ;212176;CREME PANNA COTTA 250ML E&VIRE;21;826;3;MN;4;0;2;2.47;;;;3.25;L;0.25;24;;;0;;;;;CREME PANNA COTTA 250ML E&VIRE;;0;;;;
8000380000000    ;160627;GAUFRETTE LOACKER COCO&MILK 90;14;10;2;MN;280;0;2;1.2;;;;0;Kg;0.09;12;;;0;;;;;GAUFRETTE LOACKER COCO&MILK 90;;0;;;;
4008500000000    ;302900;PILE SPECIFIQUE 4R25 VARTA    ;30;396;1;MN;20295;0;3;6.03;;;;6.03;Unit‚;1;5;;;0;;;;;PILE SPECIFIQUE 4R25 VARTA    ;;0;;;;
3579480000000    ;137828;CRAYON EYELINER KHOL          ;12;290;8;MN;8;0;3;3.8;;;;0;Unit‚;1;48;;;0;;;;;CRAYON EYELINER KHOL          ;;0;;;;
3058330000000    ;138165;CREME MIXA BB HYDRA PROT 100ML;12;285;9;MN;140;0;3;4.59;;;;0;L;0.1;6;;;0;;;;;CREME MIXA BB HYDRA PROT 100ML;;0;;;;
13932004558    ;160758;PATE SIPA GROS COUDE 500G     ;14;75;1;MN;20830;0;2;0.77;;;;1.1;Kg;0.5;12;;;0;;;;;PATE SIPA GROS COUDE 500G     ;;0;;;;
8410500000000    ;138119;LESSIVE LIQ.SAVON MARS ROSE MU;12;315;2;MN;135;0;3;5.83;;;;8.25;Unit‚;1;4;;;0;;;;;LESSIVE LIQ.SAVON MARS ROSE MU;;0;;;;
210301000000    ;510301;GOUDA VIEUX 32SEM KROON 4K5   ;51;690;4;MN;4;0;2;11.52;;;;16.4;Kg;1;5;;;1;;;;;GOUDA VIEUX 32SEM KROON 4K5   ;;0;;;;
3700330000000    ;221210;EMMENTAL RAPE NO NAME 1KG     ;22;795;3;PP;20251;0;2;5.5;;;;7.95;Kg;1;10;;;0;;;;;EMMENTAL RAPE NO NAME 1KG     ;;0;;;;
8411290000000    ;319187;MANCHE TELESCOPIQUE 1M40      ;31;364;1;MN;430;0;3;2.75;;;;4.59;Unit‚;1;1;;;0;;;;;MANCHE TELESCOPIQUE 1M40      ;;0;;;;
3262850000000    ;110931;ROSE PAMPLEMOUSE NM 75CL      ;11;205;2;MN;2;0;3;3.21;;;;4.65;L;0.75;6;;;0;;;;;ROSE PAMPLEMOUSE NM 75CL      ;;0;;;;
8008860000000    ;161177;COQUIL.ELBOWS 500GR PREGGIA   ;14;75;1;MN;2;0;2;0.63;;;;1.6;Kg;0.5;24;;;0;;;;;COQUIL.ELBOWS 500GR PREGGIA   ;;0;;;;
8711200000000    ;161408;SAUCE VINAIG/MOUTARDE 380G    ;14;90;6;MN;20309;0;2;2.61;;;;0;Kg;0.38;12;;;0;;;;;SAUCE VINAIG/MOUTARDE 380G    ;;0;;;;
               ;335411;FLECHES                       ;33;930;1;  ;20956;0;1;5.015;;;;5.9;Unit‚;1;1;;;0;;;;;FLECHES                       ;;0;;;;
3760000000000    ;138884;TIDOO EAU MIC/NETTOYANTE 1L   ;12;295;6;MN;220;0;3;11.84;;;;15.99;L;1;6;;;0;;;;;TIDOO EAU MIC/NETTOYANTE 1L   ;;0;;;;
               ;335527;FLECHES XXL NIV 1-2           ;33;930;1;MN;20956;0;1;4.505;;;;5.3;Unit‚;1;1;;;0;;;;;FLECHES XXL NIV 1-2           ;;0;;;;
3760140000000    ;161521;POT HERBE DE PROVENCE LBE 100G;56;640;29;MN;20118;0;2;1.27;;;;1.9;Kg;0.1;15;;;0;;;;;POT HERBE DE PROVENCE LBE 100G;;0;;;;
3781300000000    ;335474;REJOINS CLUB L.O.L            ;33;930;1;MN;20956;0;1;5.61;;;;6.4;Unit‚;1;1;;;0;;;;;REJOINS CLUB L.O.L            ;;0;;;;
241576000000    ;541576;CROISSANT ABRICOT 130G        ;54;730;3;MN;8;0;2;1.2;;;;1.69;Kg;0.13;1;;;0;;;;;CROISSANT ABRICOT 130G        ;;1;;;;
3218020000000    ;303019;VIS AGGLO TF POZI 3,5X16      ;30;385;1;MN;90090;0;3;0.99;;;;1.99;Unit‚;1;1;;;0;;;;;VIS AGGLO TF POZI 3,5X16      ;;0;;;;
3168930000000    ;162330;FLOCONS D AVOINE QUAKER 500G  ;14;30;2;MN;8;0;2;2.36;;;;0;Kg;0.5;16;;;0;;;;;FLOCONS D AVOINE QUAKER 500G  ;;0;;;;
3168430000000    ;710048;SAUTEUSE+CV 26 EASY COOK C TEF;31;360;1;MN;20131;0;3;27.93;;;;46.95;Unit‚;1;1;;;0;;;;;SAUTEUSE+CV 26 EASY COOK C TEF;;0;;;;
35355425109    ;303205;TORCHE ETANCHE LED+3AA DORCY  ;30;397;1;MN;20790;0;3;9.2;;;;0;Unit‚;1;6;;;0;;;;;TORCHE ETANCHE LED+3AA DORCY  ;;0;;;;
1600420000000    ;451015;SANDALE HOMME VICCO           ;45;530;4;MN;8;0;3;3.46;;;;0;Unit‚;1;36;;;0;;;;;SANDALE HOMME VICCO           ;;0;;;;
3365000000000    ;138961;DETART WC POUDRE STARWAX 1K   ;12;320;5;MN;20162;0;3;3.96;;;;0;Unit‚;1;12;;;0;;;;;DETART WC POUDRE STARWAX 1K   ;;0;;;;
8693360000000    ;710542;PLAT A TARTE VERRE D.26CM     ;31;361;1;MN;20237;0;3;4.8;;;;7.9;Unit‚;1;1;;;0;;;;;PLAT A TARTE VERRE D.26CM     ;;0;;;;
3700030000000    ;582058;HOUMOUS PIMENT CASHER 120G    ;58;855;7;MN;4;0;2;1.8;;;;2.3;Kg;0.12;12;;;0;;;;;HOUMOUS PIMENT CASHER 120G    ;;0;;;;
2196    ;560027;LAITUE SACHET PIECE LOCAL     ;56;640;23;MN;21;        ;2;1;;;;1.5;Unit‚;1;     ;;;0;;;;;LAITUE SACHET PIECE LOCAL     ;;1;;;;
3760160000000    ;540389;ROCHER NOIX DE COCO 400G      ;57;810;6;MS;8;        ;2;1.4;;;;2.5;Kg;0.4;     ;;;0;;;;;ROCHER NOIX DE COCO 400G      ;;0;;;;
210048000000    ;510048;PORT SALUT                    ;51;690;4;MN;20351;        ;2;10.3;;;;15.85;Kg;1;     ;;;1;;;;;PORT SALUT                    ;;1;;;;
8895500000000    ;500003;PATE DE FOIE 1/2 LUNE         ;50;670;5;PP;20769;        ;2;3.35;;;;6.25;Kg;1;     ;;;1;;;;;PATE DE FOIE 1/2 LUNE         ;;0;;;;
3523230000000    ;510096;CHEVRE BUCHE AFFI.MELUSINE 1KG;51;690;5;MN;20769;        ;2;10.91;;;;16.79;Kg;1;     ;;;1;;;;;CHEVRE BUCHE AFFI.MELUSINE 1KG;;1;;;;
2600360000000    ;510096;CHEVRE BUCHE AFFI.MELUSINE 1KG;51;690;5;MN;20769;        ;2;10.91;;;;16.79;Kg;1;     ;;;1;;;;;CHEVRE BUCHE AFFI.MELUSINE 1KG;;1;;;;
5196    ;510096;CHEVRE BUCHE AFFI.MELUSINE 1KG;51;690;5;MN;20769;        ;2;10.91;;;;16.79;Kg;1;     ;;;1;;;;;CHEVRE BUCHE AFFI.MELUSINE 1KG;;1;;;;
2613410000000    ;560723;ORANGE DESSERT MALTAISE TURQ. ;56;645;10;MN;20331;        ;2;0.6;;;;2.85;Kg;1;     ;;;1;;;;;ORANGE DESSERT MALTAISE TURQ. ;;0;;;;
3123940000000    ;510280;MAASDAM GOLD ENTREMONT 11KG   ;51;690;3;MN;20351;        ;2;10.7;;;;23.19;Kg;1;     ;;;1;;;;;MAASDAM GOLD ENTREMONT 11KG   ;;0;;;;
2600160000000    ;500167;POITRINE FUME N›2 A/SEL MARION;50;670;6;MN;20769;        ;2;6.34;;;;13.35;Kg;1;     ;;;1;;;;;POITRINE FUME N›2 A/SEL MARION;;1;;;;
2934040000000    ;510134;GOUDA CUMIN KROON 4.5KG       ;51;690;4;MN;20769;        ;2;7.29;;;;14.6;Kg;1;     ;;;1;;;;;GOUDA CUMIN KROON 4.5KG       ;;0;;;;
5254    ;560602;LAITUE BATAVIA SACHET LOCAL   ;56;640;23;MN;20431;        ;2;1.1;;;;3.4;Unit‚;1;     ;;;0;;;;;LAITUE BATAVIA SACHET LOCAL   ;;0;;;;
3579860000000    ;116405;RHUM ARRANGE CITRON 24› B 50CL;11;220;9;MN;180;        ;3;0;;;;16.95;L;0.5;     ;;;0;;;;;RHUM ARRANGE CITRON 24› B 50CL;;0;;;;
8710450000000    ;132992; LESS PERSIL AMANDE  1,8L 36LV;12;315;2;MN;20604;        ;3;0;;;;8.75;L;1.8;     ;;;0;;;;; LESS PERSIL AMANDE  1,8L 36LV;;0;;;;
5050    ;561053;ORANGE TANGELO MINEOLAS GPE   ;56;645;10;MN;41;        ;2;1.82;;;;2.55;Kg;1;     ;;;1;;;;;ORANGE TANGELO MINEOLAS GPE   ;;0;;;;
5294    ;560713;BANANES POYOS VERTE LOCALE    ;56;640;32;MN;1078;        ;2;0.5;;;;1;Kg;1;     ;;;1;;;;;BANANES POYOS VERTE LOCALE    ;;0;;;;
256204000000    ;560713;BANANES POYOS VERTE LOCALE    ;56;640;32;MN;1078;        ;2;0.5;;;;1;Kg;1;     ;;;1;;;;;BANANES POYOS VERTE LOCALE    ;;0;;;;
5309    ;562514;GIROMON COUPE LOCAL           ;56;640;31;MN;16;        ;2;2.34;;;;3.9;Kg;1;     ;;;1;;;;;GIROMON COUPE LOCAL           ;;0;;;;
210085000000    ;510085;LEERDAMMER MEULE LIGNE KG     ;51;690;3;MN;20769;        ;2;8.89;;;;14.65;Kg;1;     ;;;1;;;;;LEERDAMMER MEULE LIGNE KG     ;;1;;;;
3184830000000    ;510358;ROQUEFORT 1/2 PAIN EN/CUISINE ;51;690;6;MN;20351;        ;2;13.31;;;;17.65;Kg;1;     ;;;1;;;;;ROQUEFORT 1/2 PAIN EN/CUISINE ;;0;;;;
3370560000000    ;562508;TOMATE D'ANTAN IMPORT         ;56;640;25;MN;4;        ;2;10.37;;;;15.06;Kg;1;     ;;;1;;;;;TOMATE D'ANTAN IMPORT         ;;1;;;;
3760050000000    ;270354;ROUGET BARBET 100/200G SAC 1KG;27;750;4;MN;20769;        ;2;5.8;;;;7.45;Kg;1;     ;;;0;;;;;ROUGET BARBET 100/200G SAC 1KG;;0;;;;
3760050000000    ;270354;ROUGET BARBET 100/200G SAC 1KG;27;750;4;MN;20769;        ;2;5.8;;;;7.45;Kg;1;     ;;;0;;;;;ROUGET BARBET 100/200G SAC 1KG;;0;;;;
210273000000    ;510273;RACLETTE LAIT CRU 12SEM.6KG   ;51;690;4;MN;20769;        ;2;12.6;;;;19.78;Kg;1;     ;;;1;;;;;RACLETTE LAIT CRU 12SEM.6KG   ;;1;;;;
3222110000000    ;510041;FROMAGE DES CHAUMES 2KG 50%   ;51;690;2;MN;20351;        ;2;17.03;;;;29.5;Kg;1;     ;;;1;;;;;FROMAGE DES CHAUMES 2KG 50%   ;;0;;;;
210139000000    ;510139;GOUDA SANS SEL                ;51;690;4;MN;12074;        ;2;0;;;;16.5;Kg;1;     ;;;1;;;;;GOUDA SANS SEL                ;;0;;;;
3176580000000    ;510115;BRIE CELLO NEUTRE 60%MG       ;51;690;1;MN;20351;        ;2;6.37;;;;10.95;Kg;1;     ;;;1;;;;;BRIE CELLO NEUTRE 60%MG       ;;1;;;;
2910120000000    ;510115;BRIE CELLO NEUTRE 60%MG       ;51;690;1;MN;20769;        ;2;6.37;;;;10.95;Kg;1;     ;;;1;;;;;BRIE CELLO NEUTRE 60%MG       ;;1;;;;
3780230000000    ;335046;NOTRE TEMPS+PRO               ;33;930;1;MN;20656;        ;1;1;;;;0;Unit‚;1;     ;;;0;;;;;NOTRE TEMPS+PRO               ;;1;;;;
5099190000000    ;250003;CUISSES POULET VRAC(A QUASI)  ;27;750;3;MN;20769;        ;2;13.9;;;;19.3;Kg;10;     ;;;0;;;;;CUISSES POULET VRAC(A QUASI)  ;;1;;;;
260715000000    ;560715;TOMATE LOCAL BQT              ;56;640;31;MN;18;        ;2;1.5;;;;2.4;Kg;1;     ;;;1;;;;;TOMATE LOCAL BQT              ;;0;;;;
3760060000000    ;270618;SPARE RIB'S DE PORC 5KG       ;27;750;3;MN;20170;        ;2;18.5;;;;31.45;Kg;5;     ;;;0;;;;;SPARE RIB'S DE PORC 5KG       ;;1;;;;
256841000000    ;562171;MALANGA BLANC CARAIBES        ;56;640;32;MN;17;        ;2;2.99;;;;2.9;Kg;1;     ;;;1;;;;;MALANGA BLANC CARAIBES        ;;0;;;;
5415190000000    ;563531;BQT 4 KIWI BIO 105-114G ZESPRI;56;645;7;MN;4;        ;2;2.7;;;;3.99;Kg;0.114;     ;;;0;;;;;BQT 4 KIWI BIO 105-114G ZESPRI;;0;;;;
2624990000000    ;500008;JAMBON BRUNI RT S/CRYOR       ;50;670;3;MN;20769;        ;2;6.95;;;;12.95;Kg;1;     ;;;1;;;;;JAMBON BRUNI RT S/CRYOR       ;;0;;;;
5812    ;510051;ETORKI 50%MG PUR BREBIS       ;51;690;5;MN;20351;        ;2;16.49;;;;31.85;Kg;1;     ;;;1;;;;;ETORKI 50%MG PUR BREBIS       ;;0;;;;
3153410000000    ;510136;BLEU D'AUVERGNE AOP CANTOREL  ;51;690;6;MN;20351;        ;2;10.3;;;;17.45;Kg;1;     ;;;1;;;;;BLEU D'AUVERGNE AOP CANTOREL  ;;1;;;;
5136    ;510136;BLEU D'AUVERGNE AOP CANTOREL  ;51;690;6;MN;20351;        ;2;10.3;;;;17.45;Kg;1;     ;;;1;;;;;BLEU D'AUVERGNE AOP CANTOREL  ;;1;;;;
2600210000000    ;510136;BLEU D'AUVERGNE AOP CANTOREL  ;51;690;6;MN;20351;        ;2;10.3;;;;17.45;Kg;1;     ;;;1;;;;;BLEU D'AUVERGNE AOP CANTOREL  ;;1;;;;
5803    ;510054;ST NECTAIRE LAITIER CANTOREL  ;51;690;4;MN;20351;        ;2;10.49;;;;19.85;Kg;1;     ;;;1;;;;;ST NECTAIRE LAITIER CANTOREL  ;;0;;;;
3533630000000    ;222026;CREME CANDIA PROF.18% BRK 1L  ;22;790;2;MN;20771;        ;2;1;;;;4.95;Kg;1;     ;;;0;;;;;CREME CANDIA PROF.18% BRK 1L  ;;1;;;;
3228020000000    ;510029;EMMENTAL BLOC PRESIDENT       ;51;690;3;MN;20769;        ;2;6.72;;;;15.79;Kg;1;     ;;;1;;;;;EMMENTAL BLOC PRESIDENT       ;;0;;;;
2951030000000    ;510279;EDAM PAIN CADI PRIMA 45%      ;51;690;4;MN;20351;        ;2;7.67;;;;13.95;Kg;2.5;     ;;;1;;;;;EDAM PAIN CADI PRIMA 45%      ;;0;;;;
7702030000000    ;146902;WAFERS X 18 CHOCOLAT NOEL 432G;14;10;2;MN;20167;0;2;2.6;;;;3.99;Kg;0.432;1;;;0;;;;;WAFERS X 18 CHOCOLAT NOEL 432G;;0;;;;
2143150000000    ;230265;EPAULE CREOLE FUME PIMENT KYOU;50;670;3;MN;4;0;2;5.8;;;;13.99;Kg;1;1;;;1;;;;;EPAULE CREOLE FUME PIMENT KYOU;;1;;;;
230265000000    ;230265;EPAULE CREOLE FUME PIMENT KYOU;50;670;3;MN;20303;0;2;10.3;;;;13.99;Kg;1;3;;;1;;;;;EPAULE CREOLE FUME PIMENT KYOU;;0;;;;
3014260000000    ;120423;JETABLE BLUE II PLUS X10      ;12;285;4;MN;20810;0;3;3.83;;;;5.59;Unit‚;1;20;;;0;;;;;JETABLE BLUE II PLUS X10      ;;0;;;;
7702020000000    ;120423;JETABLE BLUE II PLUS X10      ;12;285;4;MN;20810;0;3;3.83;;;;5.59;Unit‚;1;20;;;0;;;;;JETABLE BLUE II PLUS X10      ;;0;;;;
3415580000000    ;280401;MINICUPS MACADAMIA 95ML HD    ;28;755;2;MN;20251;0;2;1.45;;;;2.3;L;0.095;24;;;0;;;;;MINICUPS MACADAMIA 95ML HD    ;;0;;;;
