Code EAN article;Code interne;Libell‚ long article;Code rayon;Code famille;Code sous-famille;Code marque;Code du fournisseur;R‚f‚rence fournisseur;Code TVA;Prix d?achat ht brut;Taux de remise;Frais montant;Frais taux;Prix de vente ttc;Unit‚ de mesure;Coefficient unit‚ de mesure;Conditionnement achat;R‚appro mini;R‚appro d‚lai;Article pesable?;Tarif1 ttc supl;Tarif2 ttc supl;Tarif3 ttc supl;Tarif4 ttc supl;Libell‚ court (caisse);Article bloqu‚ en vente;Article bloqu‚ en achat;Promo du;Promo au;Prix promo ht;Prix promo ttc
3264030000000    ;560075;ENDIVES CAT.2 IMPORT          ;56;640;14;MN;4;0;2;2.22;;;;6.13;Kg;1;5;;;1;;;;;ENDIVES CAT.2 IMPORT          ;;0;;;;
5228    ;560141;COURGETTE LONGUE LOCAL        ;56;640;13;MN;4;0;2;1.82;;;;6.39;Kg;1;15;;;1;;;;;COURGETTE LONGUE LOCAL        ;;0;;;;
256215000000    ;560185;GOMBOS LOCAL                  ;56;640;32;MN;4;0;2;3.6;;;;14.59;Kg;1;15;;;1;;;;;GOMBOS LOCAL                  ;;0;;;;
3264040000000    ;561508;BQT MURES 125G AVION          ;56;645;6;MN;4;0;2;3.31;;;;4.26;Kg;0.125;8;;;0;;;;;BQT MURES 125G AVION          ;;0;;;;
5400280000000    ;561508;BQT MURES 125G AVION          ;56;645;6;MN;4;0;2;3.31;;;;4.26;Kg;0.125;8;;;0;;;;;BQT MURES 125G AVION          ;;0;;;;
3385630000000    ;561508;BQT MURES 125G AVION          ;56;645;6;MN;4;0;2;3.31;;;;4.26;Kg;0.125;8;;;0;;;;;BQT MURES 125G AVION          ;;0;;;;
3038350000000    ;153254;TORTI 3X500G DT 10%GT         ;14;75;1;MN;485;0;2;3.65;;;;4.89;Kg;1.5;130;;;0;;;;;TORTI 3X500G DT 10%GT         ;;1;;;;
3023290000000    ;211206;LE VIENNOIS CAFE 100GX4       ;21;826;5;MN;4;0;2;2.38;;;;3.79;Kg;0.36;6;;;0;;;;;LE VIENNOIS CAFE 100GX4       ;;1;;;;
260443000000    ;500085;JBON BLC CUIT SUP SELECT.CABY ;50;670;3;MN;4;0;2;10.82;;;;18.95;Kg;1;17;;;1;;;;;JBON BLC CUIT SUP SELECT.CABY ;;0;;;;
256624000000    ;560908;PIMENT ROUGE LONG IMPORT      ;56;640;29;MN;4;0;2;15.87;;;;22.14;Kg;1;4;;;1;;;;;PIMENT ROUGE LONG IMPORT      ;;0;;;;
7616600000000    ;211331;YAOURT EXCELL.CARAMEL 2X125G  ;21;825;2;MN;4;0;2;2;;;;2.5;Kg;0.25;6;;;0;;;;;YAOURT EXCELL.CARAMEL 2X125G  ;;0;;;;
3000140000000    ;561136;P.D.T VAP ROUGE 28/40 BQ 1KG  ;56;640;21;MN;4;0;2;2.75;;;;4.43;Kg;1;12;;;0;;;;;P.D.T VAP ROUGE 28/40 BQ 1KG  ;;0;;;;
3000010000000    ;561136;P.D.T VAP ROUGE 28/40 BQ 1KG  ;56;640;21;MN;4;0;2;2.75;;;;4.43;Kg;1;12;;;0;;;;;P.D.T VAP ROUGE 28/40 BQ 1KG  ;;0;;;;
3245410000000    ;561203;PRUNEAUX MOELL.CRF 3X50G      ;56;660;1;CR;4;0;2;1.36;;;;2.85;Kg;0.15;24;;;0;;;;;PRUNEAUX MOELL.CRF 3X50G      ;;0;;;;
3245410000000    ;561203;PRUNEAUX MOELL.CRF 3X50G      ;56;660;1;CR;4;0;2;1.36;;;;2.85;Kg;0.15;24;;;0;;;;;PRUNEAUX MOELL.CRF 3X50G      ;;0;;;;
3270190000000    ;220912;BEURRE DX PAYS NANTAI CRF 500G;22;770;1;CR;4;0;2;4.07;;;;5.49;Kg;0.5;20;;;0;;;;;BEURRE DX PAYS NANTAI CRF 500G;;0;;;;
3270190000000    ;220942;CHEVRETTE FRAIS PYRAMIDE 150G ;22;795;5;MN;4;0;2;1.69;;;;2.39;Kg;0.15;12;;;0;;;;;CHEVRETTE FRAIS PYRAMIDE 150G ;;0;;;;
4213130000000    ;221003;CREME UHT GRD FERMAGE 35% 1L  ;22;790;2;MN;4;0;2;3.5;;;;4.45;L;1;12;;;0;;;;;CREME UHT GRD FERMAGE 35% 1L  ;;0;;;;
6225000000000    ;560256;TOMATE CERISE ROUGE 250G AVION;56;640;25;MN;4;0;2;2.73;;;;4.29;Kg;0.25;9;;;0;;;;;TOMATE CERISE ROUGE 250G AVION;;0;;;;
3264030000000    ;560257;BQT KIWI 1KG                  ;56;645;7;MN;4;0;2;2.59;;;;4.75;Kg;1;10;;;0;;;;;BQT KIWI 1KG                  ;;1;;;;
3700360000000    ;560257;BQT KIWI 1KG                  ;56;645;7;MN;4;0;2;2.59;;;;4.75;Kg;1;10;;;0;;;;;BQT KIWI 1KG                  ;;1;;;;
8023830000000    ;560257;BQT KIWI 1KG                  ;56;645;7;MN;4;0;2;2.59;;;;4.75;Kg;1;10;;;0;;;;;BQT KIWI 1KG                  ;;1;;;;
3480340000000    ;221123;APERIFRAIS TARTARE PROVEN.100G;22;795;7;MN;4;0;2;3.44;;;;4.15;Unit‚;1;6;;;0;;;;;APERIFRAIS TARTARE PROVEN.100G;;0;;;;
3373810000000    ;272069;FILET SAUMON KETA 120G X4 CRF ;27;750;4;CR;3;0;2;7.09;;;;9.15;Kg;0.48;20;;;0;;;;;FILET SAUMON KETA 120G X4 CRF ;;1;;;;
3324440000000    ;221580;CAMEMBERT EDEL DE CLERON 200G ;22;795;1;MN;4;0;2;4.16;;;;5.2;Kg;0.2;7;;;0;;;;;CAMEMBERT EDEL DE CLERON 200G ;;0;;;;
7638900000000    ;301987;PILE ENERGIZER E23A           ;30;396;1;MN;515;0;3;1.5;;;;2.35;Unit‚;1;10;;;0;;;;;PILE ENERGIZER E23A           ;;1;;;;
3166780000000    ;390505;RIGA  MIX LAPINS NAINS THYM 1K;39;435;1;MN;8;0;3;2.56;;;;4.45;Kg;1;5;;;0;;;;;RIGA  MIX LAPINS NAINS THYM 1K;;0;;;;
5602030000000    ;316113;SET 100 PAILLES P019          ;31;361;1;MN;90090;0;3;0.92;;;;1.3;Unit‚;1;1;;;0;;;;;SET 100 PAILLES P019          ;;0;;;;
3416790000000    ;321863;BLOC MAITRE D HOTEL 96X170    ;32;400;14;MN;8;0;3;1.58;;;;2.4;Unit‚;1;1;;;0;;;;;BLOC MAITRE D HOTEL 96X170    ;;0;;;;
3166780000000    ;390475;MANGEOIRE DOUBLE CHAT 2X0.22L ;39;435;1;MN;2047;0;3;1.65;;;;2.6;Unit‚;1;6;;;0;;;;;MANGEOIRE DOUBLE CHAT 2X0.22L ;;0;;;;
8712560000000    ;131448;COFFRET EDT+DEO PEACE AXE     ;12;285;7;MN;2;0;3;12.36;;;;17.35;L;0.15;8;;;0;;;;;COFFRET EDT+DEO PEACE AXE     ;;1;;;;
3245410000000    ;231575;MINI SAUCISSON CRF 200G       ;23;850;11;CR;4;0;2;2.52;;;;3.48;Kg;0.2;20;;;0;;;;;MINI SAUCISSON CRF 200G       ;;0;;;;
9782090000000    ;331720;CAH DE VCE 2014 TT EN UN 4E/3E;33;405;1;MN;20026;0;2;7.06;;;;10.3;Unit‚;1;1;;;0;;;;;CAH DE VCE 2014 TT EN UN 4E/3E;;0;;;;
3427870000000    ;350885;CONCOMBRE POINSETT            ;35;380;1;MN;20739;0;2;1.03;;;;1.6;Unit‚;1;10;;;0;;;;;CONCOMBRE POINSETT            ;;0;;;;
3608140000000    ;370512;RENOVE PLAST.BRILL.VANI.300ML ;37;446;1;CR;500;0;3;1.52;;;;2.49;L;0.3;6;;;0;;;;;RENOVE PLAST.BRILL.VANI.300ML ;;0;;;;
3760020000000    ;460092;FIL MERCERIE 100% COTON       ;46;550;1;MN;20325;0;3;2.7;;;;3.85;Unit‚;1;1;;;0;;;;;FIL MERCERIE 100% COTON       ;;0;;;;
784978000000    ;370655;DESO.EXOTICA GEL COCO         ;37;446;1;MN;20723;0;3;2.26;;;;3.9;Unit‚;1;24;;;0;;;;;DESO.EXOTICA GEL COCO         ;;0;;;;
3560070000000    ;211480;YRT BREBIS NATURE CRF 2X125G  ;21;825;1;CR;4;0;2;3.88;;;;4.5;Kg;0.25;6;;;0;;;;;YRT BREBIS NATURE CRF 2X125G  ;;1;;;;
7613030000000    ;153971;FIDO CROQ MIX ADULT BEEF 7K   ;14;160;2;MN;395;0;3;17.2;;;;24.9;Kg;7;1;;;0;;;;;FIDO CROQ MIX ADULT BEEF 7K   ;;0;;;;
3270190000000    ;313515;RACLEAU GRAND MODELE CRF      ;31;364;1;CR;20259;        ;3;2.24;;;;3.79;Unit‚;1;6;;;0;;;;;RACLEAU GRAND MODELE CRF      ;;0;;;;
3270190000000    ;313491;MINI BALAI                    ;31;364;1;CR;20259;        ;3;3.16;;;;4;Unit‚;1;6;;;0;;;;;MINI BALAI                    ;;0;;;;
3541210000000    ;316646;BASSINE RONDE 14L GRIS FONCE  ;31;362;1;MN;430;0;3;5.95;;;;9.95;L;3;1;;;0;;;;;BASSINE RONDE 14L GRIS FONCE  ;;0;;;;
5410780000000    ;562198;ANANAS CUBE DESHYDRATE 200G FI;56;660;1;MN;20744;0;2;2.88;;;;4.25;Kg;0.2;6;;;0;;;;;ANANAS CUBE DESHYDRATE 200G FI;;0;;;;
3760070000000    ;153810;CRABE MIETTES 121GR PP        ;14;135;5;PP;2;0;2;1.45;;;;2.89;Kg;0.17;24;;;0;;;;;CRABE MIETTES 121GR PP        ;;0;;;;
3222110000000    ;221638;SAINT ALBRAY 200G             ;22;795;2;MN;4;0;2;3.97;;;;4.91;Kg;0.2;8;;;0;;;;;SAINT ALBRAY 200G             ;;0;;;;
8430850000000    ;316773;CUILLERES DESSERT 3 COUL      ;31;377;5;MN;20182;0;3;1.38;;;;2.5;Unit‚;1;1;;;0;;;;;CUILLERES DESSERT 3 COUL      ;;0;;;;
8414650000000    ;302072;SUPERTITE PVC 250ML           ;30;352;1;MN;2;0;3;3.99;;;;6.4;Unit‚;1;24;;;0;;;;;SUPERTITE PVC 250ML           ;;0;;;;
3038350000000    ;141385;SAUCE TOMATE CUISINEE TUB 180G;14;90;7;MN;485;0;2;1.13;;;;1.5;Kg;0.18;36;;;0;;;;;SAUCE TOMATE CUISINEE TUB 180G;;0;;;;
255804000000    ;540499;FRAISIER FONTANA 6/8P         ;54;730;6;MN;4060;0;2;12.66;;;;19.9;Unit‚;1;1;;;0;;;;;FRAISIER FONTANA 6/8P         ;;1;;;;
3278940000000    ;122053;SER.MAXI+ NORMALE VANIA X16   ;12;300;4;MN;20364;0;2;3.5;;;;3.75;Unit‚;1;16;;;0;;;;;SER.MAXI+ NORMALE VANIA X16   ;;1;;;;
3322720000000    ;116975;PINOT GRIS BLC ALSACE 75CL    ;11;205;3;MN;2;0;3;5.14;;;;7.45;L;0.75;6;;;0;;;;;PINOT GRIS BLC ALSACE 75CL    ;;1;;;;
3280220000000    ;562265;MELANGE GOURMAND 280G FLORETTE;56;640;33;MN;4;0;2;4.88;;;;5.19;Kg;0.28;6;;;0;;;;;MELANGE GOURMAND 280G FLORETTE;;1;;;;
3110850000000    ;154654;NOUGAT DE MONTELIMAR 320G     ;14;50;2;MN;2;0;3;11.91;;;;16.15;Kg;0.32;25;;;0;;;;;NOUGAT DE MONTELIMAR 320G     ;;1;;;;
2051330000000    ;510356;GORGONZOLA PICCANT.48% GALBANI;51;690;6;MN;4;0;2;13.28;;;;19.65;Kg;1;3;;;1;;;;;GORGONZOLA PICCANT.48% GALBANI;;0;;;;
3135250000000    ;321985;CLASS DOC DOS 80MM            ;32;403;1;  ;90090;        ;3;2.861;;;;7.2;Unit‚;1;12;;;0;;;;;CLASS DOC DOS 80MM            ;;0;;;;
3159920000000    ;481236;BIBERON 330ML MICKEY 80603168 ;48;555;1;MN;20003;        ;3;6.37;;;;10.65;Unit‚;1;1;;;0;;;;;BIBERON 330ML MICKEY 80603168 ;;0;;;;
3159920000000    ;481237;BIBERON 330ML MINNIE 80603169 ;48;555;1;MN;20003;        ;3;6.37;;;;10.65;Unit‚;1;1;;;0;;;;;BIBERON 330ML MINNIE 80603169 ;;0;;;;
3610460000000    ;450475;TONG FRE ASH USA              ;45;530;4;MN;20003;0;3;10.38;;;;15.4;Unit‚;1;14;;;0;;;;;TONG FRE ASH USA              ;;0;;;;
3280220000000    ;562238;MELANGE PRINTEMPS 60G FLORETTE;56;640;33;MN;4;0;2;1.85;;;;2.1;Kg;0.06;5;;;0;;;;;MELANGE PRINTEMPS 60G FLORETTE;;1;;;;
3423770000000    ;272257;TENTACULES ENCORNETS MCX 800G ;27;750;4;MN;3;0;2;3.73;;;;5.35;Kg;0.8;18;;;0;;;;;TENTACULES ENCORNETS MCX 800G ;;0;;;;
3328250000000    ;122230;ESSUIE TOUT DECORE POLICHON X2;12;310;1;MN;20383;0;3;1.69;;;;2.55;Unit‚;1;12;;;0;;;;;ESSUIE TOUT DECORE POLICHON X2;;0;;;;
3760140000000    ;117557;BRDX BLC MOEL ROUSSET CAI 75CL;11;205;3;MN;2;0;3;2.97;;;;5.65;L;0.75;6;;;0;;;;;BRDX BLC MOEL ROUSSET CAI 75CL;;1;;;;
3451800000000    ;210827;YAGGO CHOCOLAT 150ML ELLE&VIRE;21;826;3;MN;4;0;2;0.75;;;;0.95;L;0.15;24;;;0;;;;;YAGGO CHOCOLAT 150ML ELLE&VIRE;;0;;;;
8001090000000    ;132936;LESS PDRE FLR LOTUS DASH 110D ;12;315;2;MN;20810;0;3;21.27;;;;29.59;Kg;7.15;1;;;0;;;;;LESS PDRE FLR LOTUS DASH 110D ;;0;;;;
3020120000000    ;330148;CARNET PIQURE 90X140 96P CAMBR;33;405;1;  ;10008;0;3;0.9;;;;1.5;Unit‚;1;1;;;0;;;;;CARNET PIQURE 90X140 96P CAMBR;;0;;;;
2370040000000    ;231903;BOEUF SALE LOCAL LA BOUDINIERE;23;850;6;MN;20553;0;2;9.8;;;;13.98;Kg;1;1;;;1;;;;;BOEUF SALE LOCAL LA BOUDINIERE;;1;;;;
8001240000000    ;317037;TABLE A REPASSER ADVANCE GIMI ;31;364;5;MN;90090;0;3;40.11;;;;59;Unit‚;1;1;;;0;;;;;TABLE A REPASSER ADVANCE GIMI ;;0;;;;
256232000000    ;560094;TOMATE LOCALE                 ;56;640;25;MN;390;0;2;2.5;;;;5.4;Kg;1;1;;;1;;;;;TOMATE LOCALE                 ;;0;;;;
5010260000000    ;322053;AGRAFEUSE SWING 43            ;32;400;1;MN;6026;0;3;20.71;;;;33.8;Unit‚;1;1;;;0;;;;;AGRAFEUSE SWING 43            ;;0;;;;
245714000000    ;500573;JAMB.CUIT AC NOIX FINE GRILLE ;50;670;3;MN;4;0;2;9.99;;;;15.65;Kg;1;2;;;1;;;;;JAMB.CUIT AC NOIX FINE GRILLE ;;1;;;;
3500610000000    ;117460;CHENET FASHION LITCHI 75CL    ;11;210;3;MN;515;0;3;4.85;;;;6.69;L;0.75;6;;;0;;;;;CHENET FASHION LITCHI 75CL    ;;0;;;;
78257582600    ;382654;BOUEE D51CM CARS              ;38;431;1;MN;90090;        ;3;1.98;;;;3.8;Unit‚;1;1;;;0;;;;;BOUEE D51CM CARS              ;;0;;;;
3700160000000    ;382657;COMBO ADULTE MASQUE           ;38;431;1;MN;90090;        ;3;9.88;;;;18.8;Unit‚;1;1;;;0;;;;;COMBO ADULTE MASQUE           ;;0;;;;
8859570000000    ;155139;LAIT COCO 17/18%MG BRK 1L     ;14;55;4;MN;2;0;2;3.03;;;;4.69;L;1;12;;;0;;;;;LAIT COCO 17/18%MG BRK 1L     ;;1;;;;
8413930000000    ;317373;TIMBALE PLAST RGE  200ML      ;31;362;1;  ;90090;0;3;0.85;;;;1.7;Unit‚;1;1;;;0;;;;;TIMBALE PLAST RGE  200ML      ;;0;;;;
8857120000000    ;560055;BQT TAMARIN SUCRE 450G        ;56;645;17;MN;20005;0;2;2.4;;;;3.24;Kg;0.45;1;;;0;;;;;BQT TAMARIN SUCRE 450G        ;;0;;;;
3392590000000    ;581252;PATE FEUIL CARRE S/ADD 240G   ;58;855;2;MN;4;0;2;1.6;;;;1.9;Kg;0.24;8;;;0;;;;;PATE FEUIL CARRE S/ADD 240G   ;;1;;;;
3596810000000    ;500582;PATE CAMPAGNE PIMENTE ICIBEX  ;50;670;5;MN;4;0;2;9.28;;;;13.85;Kg;1;5;;;1;;;;;PATE CAMPAGNE PIMENTE ICIBEX  ;;1;;;;
2600140000000    ;560994;MELON CANARI JAUNE LOCAL      ;56;645;8;MN;36;0;2;1.4;;;;5;Kg;1;1;;;1;;;;;MELON CANARI JAUNE LOCAL      ;;0;;;;
40098512    ;382765;BALAI ENFANT GRAND MODELE     ;38;430;1;  ;20058;        ;3;2.69;;;;4.5;Unit‚;1;1;;;0;;;;;BALAI ENFANT GRAND MODELE     ;;0;;;;
3516130000000    ;117712;JUS DE POMME BRIK 1L SP VALLEY;11;245;7;MN;4061;0;2;1.45;;;;0;L;1;1;;;0;;;;;JUS DE POMME BRIK 1L SP VALLEY;;0;;;;
3760100000000    ;133237;GOMMAGE ALOE VERA 150ML       ;12;290;4;MN;20054;0;3;2.72;;;;3.85;L;0.15;6;;;0;;;;;GOMMAGE ALOE VERA 150ML       ;;0;;;;
3278690000000    ;211660;YAOURT PANACHES MALO 8X125G   ;21;825;3;MN;4;0;2;5.41;;;;6.15;Kg;1;6;;;0;;;;;YAOURT PANACHES MALO 8X125G   ;;0;;;;
3211200000000    ;117724;CDR RGE CBE ST SAUVEUR 75CL   ;11;205;1;MN;400;0;3;4.84;;;;7.19;L;0.75;6;;;0;;;;;CDR RGE CBE ST SAUVEUR 75CL   ;;0;;;;
3560070000000    ;155635;MIEL CORDILLERE ANDES CRF 500G;14;120;4;CR;2;0;2;4.74;;;;6.59;Kg;0.5;6;;;0;;;;;MIEL CORDILLERE ANDES CRF 500G;;0;;;;
3264040000000    ;562415;ENDIVE X4 FOUR 500G P.NORD    ;56;640;14;MN;4;0;2;2.02;;;;2.96;Kg;0.5;10;;;0;;;;;ENDIVE X4 FOUR 500G P.NORD    ;;1;;;;
3588050000000    ;562369;KIWI JAUNE BQ X 3 BIO ITALIE  ;56;645;7;MN;4;0;2;2.8;;;;3.99;Kg;0.3;8;;;0;;;;;KIWI JAUNE BQ X 3 BIO ITALIE  ;;0;;;;
3264030000000    ;560493;CAROTTES IMPORT CAT.2 1KG     ;56;640;7;MN;390;0;2;0.9;;;;2.39;Kg;1;1;;;0;;;;;CAROTTES IMPORT CAT.2 1KG     ;;0;;;;
3000030000000    ;560493;CAROTTES IMPORT CAT.2 1KG     ;56;640;7;MN;390;0;2;0.9;;;;2.39;Kg;1;1;;;0;;;;;CAROTTES IMPORT CAT.2 1KG     ;;0;;;;
3000030000000    ;560493;CAROTTES IMPORT CAT.2 1KG     ;56;640;7;MN;390;0;2;0.9;;;;2.39;Kg;1;1;;;0;;;;;CAROTTES IMPORT CAT.2 1KG     ;;0;;;;
3560070000000    ;280938;FEUILLETE CRF CRM BRULEE 341G ;28;755;1;CR;3;0;2;3.32;;;;5.09;Kg;0.341;6;;;0;;;;;FEUILLETE CRF CRM BRULEE 341G ;;0;;;;
